SL,region,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period
12027,dhaka division,1979,2,30.3,14.8,24,69,0.5,1.5,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1979.02
12028,dhaka division,1980,2,32.5,15.1,32,63,0.2,1.7,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1980.02
12029,dhaka division,1981,2,34,15.1,35,69,0.2,1.5,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1981.02
12030,dhaka division,1982,2,31,14.4,0,64,0.4,2.6,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1982.02
12031,dhaka division,1983,2,31.5,11.8,57,66,0.3,2.1,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1983.02
12032,dhaka division,1984,2,34,13.4,0,65,0.4,0.1,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1984.02
12033,dhaka division,1985,2,32,14.6,0,60,0.4,1,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1985.02
12034,dhaka division,1986,2,30.8,14,0,62,0.2,0.6,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1986.02
12035,dhaka division,1987,2,34.4,15.1,1,63,0.3,1,7.069230769,41939,518762.7,561770.3,23.17,90.18,5,1987.02
12036,dhaka division,1988,2,32.2,15,59,67,0.6,1.5,7,41939,518762.7,561770.3,23.17,90.18,5,1988.02
12037,dhaka division,1989,2,32.3,14.8,31,61,0.8,0.8,6.7,41939,518762.7,561770.3,23.17,90.18,5,1989.02
12038,dhaka division,1990,2,31.8,16.3,57,72,0.7,2.3,6.7,41939,518762.7,561770.3,23.17,90.18,5,1990.02
12039,dhaka division,1991,2,33.8,16.1,17,66,0.8,0.9,7.4,41939,518762.7,561770.3,23.17,90.18,5,1991.02
12040,dhaka division,1992,2,30,14.8,215,71,1,2.1,6.1,41939,518762.7,561770.3,23.17,90.18,5,1992.02
12041,dhaka division,1993,2,32.8,16,29,69,1,1.7,6.8,41939,518762.7,561770.3,23.17,90.18,5,1993.02
12042,dhaka division,1994,2,30.8,14.1,15,72,0.8,1.9,6.4,41939,518762.7,561770.3,23.17,90.18,5,1994.02
12043,dhaka division,1995,2,30,14.9,32,72,0.6,1.9,5.6,41939,518762.7,561770.3,23.17,90.18,5,1995.02
12044,dhaka division,1996,2,32,15.4,27,76,0.6,1.3,7.3,41939,518762.7,561770.3,23.17,90.18,5,1996.02
12045,dhaka division,1997,2,31.2,14.5,14,77,0.7,1.7,6.1,41939,518762.7,561770.3,23.17,90.18,5,1997.02
12046,dhaka division,1998,2,32.2,16.1,40,80,0.3,2.2,5.7,41939,518762.7,561770.3,23.17,90.18,5,1998.02
12047,dhaka division,1999,2,30.2,16.2,0,74,0.4,1,7.2,41939,518762.7,561770.3,23.17,90.18,5,1999.02
12048,dhaka division,2000,2,28.8,15.6,46,78,0.2,3.1,5.2,41939,518762.7,561770.3,23.17,90.18,5,2000.02
12049,dhaka division,2001,2,31.8,15.6,51,76,0.2,1.1,7.5,41939,518762.7,561770.3,23.17,90.18,5,2001.02
12050,dhaka division,2002,2,34,15.3,6,73,0.4,0.6,8.4,41939,518762.7,561770.3,23.17,90.18,5,2002.02
12051,dhaka division,2003,2,32,16.3,10,75,0.3,1.2,7.2,41939,518762.7,561770.3,23.17,90.18,5,2003.02
12052,dhaka division,2004,2,34.4,15.3,0,73,0.3,1,7.5,41939,518762.7,561770.3,23.17,90.18,5,2004.02
12053,dhaka division,2005,2,32.6,17,0,74,0.5,1.6,7.5,41939,518762.7,561770.3,23.17,90.18,5,2005.02
12054,dhaka division,2006,2,35,18.7,0,78,0.1,0.8,7.6,41939,518762.7,561770.3,23.17,90.18,5,2006.02
12055,dhaka division,2007,2,31.3,16.2,49,81,0.2,1.9,6,41939,518762.7,561770.3,23.17,90.18,5,2007.02
12056,dhaka division,2008,2,30.3,14.4,15,73,0.3,1.2,8,41939,518762.7,561770.3,23.17,90.18,5,2008.02
12057,dhaka division,2009,2,33,15.8,4,74,0.5,0.6,9,41939,518762.7,561770.3,23.17,90.18,5,2009.02
12058,dhaka division,2010,2,32.8,15.3,2,75,0.1,1.1,7,41939,518762.7,561770.3,23.17,90.18,5,2010.02
12059,dhaka division,2011,2,31.4,14.8,1,74,1.4,0.8,8,41939,518762.7,561770.3,23.17,90.18,5,2011.02
12060,dhaka division,2012,2,34,13.9,16,72,0.4,0.4,8.2,41939,518762.7,561770.3,23.17,90.18,5,2012.02
12061,dhaka division,2013,2,32.2,14.7,6,73,0.5,1,7.7,41939,518762.7,561770.3,23.17,90.18,5,2013.02
12062,dhaka division,1977,3,36.2,21,2,70,1.7,2.3,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1977.03
12063,dhaka division,1978,3,36,17.1,22,63,1,2.3,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1978.03
12064,dhaka division,1979,3,34.1,19.7,46,66,0.8,2.2,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1979.03
12065,dhaka division,1980,3,37,20.3,87,64,0.1,3.2,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1980.03
12066,dhaka division,1981,3,34,18.8,142,66,0.4,4.3,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1981.03
12067,dhaka division,1982,3,36.5,18.8,42,60,0.5,3.2,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1982.03
12068,dhaka division,1983,3,35,19.7,93,73,0.3,1.8,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1983.03
12069,dhaka division,1984,3,39.6,19,0,54,0.4,0.6,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1984.03
12070,dhaka division,1985,3,37.5,22.2,5,64,1,2.3,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1985.03
12071,dhaka division,1986,3,39,18.8,10,56,0.4,0.6,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1986.03
12072,dhaka division,1987,3,37.3,19.4,62,63,1.8,2.6,7.188461538,41939,518762.7,561770.3,23.17,90.18,5,1987.03
12073,dhaka division,1988,3,35.8,19.8,70,67,0.6,2.7,6.7,41939,518762.7,561770.3,23.17,90.18,5,1988.03
12074,dhaka division,1989,3,37,19,2,56,0.8,1.5,7,41939,518762.7,561770.3,23.17,90.18,5,1989.03
12075,dhaka division,1990,3,34.6,18.6,193,75,1.2,3.8,7,41939,518762.7,561770.3,23.17,90.18,5,1990.03
12076,dhaka division,1991,3,37,20.9,60,65,0.9,2.2,6.7,41939,518762.7,561770.3,23.17,90.18,5,1991.03
12077,dhaka division,1992,3,36.9,21.4,1,65,1.4,1.6,6.4,41939,518762.7,561770.3,23.17,90.18,5,1992.03
12078,dhaka division,1993,3,35.7,17.8,127,60,1.1,1.9,6.6,41939,518762.7,561770.3,23.17,90.18,5,1993.03
12079,dhaka division,1994,3,35,20.9,95,64,1.7,2.8,6.7,41939,518762.7,561770.3,23.17,90.18,5,1994.03
12080,dhaka division,1995,3,37.2,18.8,0,63,0.7,1.9,7.3,41939,518762.7,561770.3,23.17,90.18,5,1995.03
12081,dhaka division,1996,3,35.3,21.6,36,74,1.2,2.3,7,41939,518762.7,561770.3,23.17,90.18,5,1996.03
12082,dhaka division,1997,3,34.5,20.8,76,77,0.8,2.5,6.7,41939,518762.7,561770.3,23.17,90.18,5,1997.03
12083,dhaka division,1998,3,34.4,18.3,152,73,0.5,2.4,7.2,41939,518762.7,561770.3,23.17,90.18,5,1998.03
12084,dhaka division,1999,3,34.2,20.8,0,70,0.7,1.3,7.8,41939,518762.7,561770.3,23.17,90.18,5,1999.03
12085,dhaka division,2000,3,35,20.1,5,73,0.4,2.3,6.9,41939,518762.7,561770.3,23.17,90.18,5,2000.03
12086,dhaka division,2001,3,35.7,19.7,8,72,0.5,1.8,7.6,41939,518762.7,561770.3,23.17,90.18,5,2001.03
12087,dhaka division,2002,3,36,20.2,100,72,0.4,1.8,7.7,41939,518762.7,561770.3,23.17,90.18,5,2002.03
12088,dhaka division,2003,3,34.7,18.9,70,76,0.4,2.2,7,41939,518762.7,561770.3,23.17,90.18,5,2003.03
12089,dhaka division,2004,3,35.8,21.7,6,73,0.6,2.3,6.5,41939,518762.7,561770.3,23.17,90.18,5,2004.03
12090,dhaka division,2005,3,35,21.8,61,77,0.6,3,6.4,41939,518762.7,561770.3,23.17,90.18,5,2005.03
12091,dhaka division,2006,3,37,20.5,0,71,0.1,2,7.6,41939,518762.7,561770.3,23.17,90.18,5,2006.03
12092,dhaka division,2007,3,36.2,18.2,35,70,0.2,1.1,8.4,41939,518762.7,561770.3,23.17,90.18,5,2007.03
12093,dhaka division,2008,3,34.6,21.7,35,77,0.5,3.3,7.2,41939,518762.7,561770.3,23.17,90.18,5,2008.03
12094,dhaka division,2009,3,36.6,20.2,9,72,0.9,2.5,7.6,41939,518762.7,561770.3,23.17,90.18,5,2009.03
12095,dhaka division,2010,3,36.9,22.3,11,71,0.6,2.5,8.3,41939,518762.7,561770.3,23.17,90.18,5,2010.03
12096,dhaka division,2011,3,35.2,19.5,20,72,1.7,1.8,7.7,41939,518762.7,561770.3,23.17,90.18,5,2011.03
12097,dhaka division,2012,3,36,21.2,1,72,0.8,1.4,6.8,41939,518762.7,561770.3,23.17,90.18,5,2012.03
12098,dhaka division,2013,3,36,20.4,15,71,0.1,1.4,8.1,41939,518762.7,561770.3,23.17,90.18,5,2013.03
12099,dhaka division,1977,4,34.2,22.3,443,82,2.9,4.8,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1977.04
12100,dhaka division,1978,4,36,21.3,155,77,1.1,3.6,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1978.04
12101,dhaka division,1979,4,34.9,23.2,125,72,1.3,3.4,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1979.04
12102,dhaka division,1980,4,37.7,24.9,54,67,0.9,3.8,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1980.04
12103,dhaka division,1981,4,35,21.9,340,72,0.8,4.9,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1981.04
12104,dhaka division,1982,4,37,22.3,126,69,1.1,4.3,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1982.04
12105,dhaka division,1983,4,39.5,22.5,220,72,0.5,1.2,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1983.04
12106,dhaka division,1984,4,38.5,23.8,66,69,1.2,2.7,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1984.04
12107,dhaka division,1985,4,37,24.2,65,69,1,3.1,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1985.04
12108,dhaka division,1986,4,37,21.8,204,69,1.1,3.3,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1986.04
12109,dhaka division,1987,4,38.4,23.2,114,68,2.4,3.9,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1987.04
12110,dhaka division,1988,4,38,23.3,38,69,1.2,3,6.6,41939,518762.7,561770.3,23.17,90.18,5,1988.04
12111,dhaka division,1989,4,37.6,24.2,98,66,2.2,2.9,6.9,41939,518762.7,561770.3,23.17,90.18,5,1989.04
12112,dhaka division,1990,4,35.2,22.3,111,74,1.8,3.8,6.9,41939,518762.7,561770.3,23.17,90.18,5,1990.04
12113,dhaka division,1991,4,37.4,23.8,46,71,1.7,3.7,6.3,41939,518762.7,561770.3,23.17,90.18,5,1991.04
12114,dhaka division,1992,4,38.5,24.6,0,63,2.3,2.9,6.8,41939,518762.7,561770.3,23.17,90.18,5,1992.04
12115,dhaka division,1993,4,36.8,22.1,133,69,1.4,3.8,6.9,41939,518762.7,561770.3,23.17,90.18,5,1993.04
12116,dhaka division,1994,4,37.2,23,166,69,1,3.5,6.6,41939,518762.7,561770.3,23.17,90.18,5,1994.04
12117,dhaka division,1995,4,38.2,23.9,72,69,1.6,3.3,7.3,41939,518762.7,561770.3,23.17,90.18,5,1995.04
12118,dhaka division,1996,4,37,23.1,164,75,1.1,3.3,6.4,41939,518762.7,561770.3,23.17,90.18,5,1996.04
12119,dhaka division,1997,4,35.5,21.1,234,80,0.8,3.5,6.4,41939,518762.7,561770.3,23.17,90.18,5,1997.04
12120,dhaka division,1998,4,35.6,22.9,232,81,0.8,3.5,6.6,41939,518762.7,561770.3,23.17,90.18,5,1998.04
12121,dhaka division,1999,4,35.1,25.4,9,77,1.3,2.8,7.5,41939,518762.7,561770.3,23.17,90.18,5,1999.04
12122,dhaka division,2000,4,35.6,23.7,212,80,0.8,3.1,7.1,41939,518762.7,561770.3,23.17,90.18,5,2000.04
12123,dhaka division,2001,4,38,24,31,77,0.9,3,7.5,41939,518762.7,561770.3,23.17,90.18,5,2001.04
12124,dhaka division,2002,4,34.8,23.2,89,79,1,3.6,7.5,41939,518762.7,561770.3,23.17,90.18,5,2002.04
12125,dhaka division,2003,4,36,24.6,84,80,1,3.1,6.7,41939,518762.7,561770.3,23.17,90.18,5,2003.04
12126,dhaka division,2004,4,35.5,24.4,89,79,1.2,4.1,6,41939,518762.7,561770.3,23.17,90.18,5,2004.04
12127,dhaka division,2005,4,37.2,24.1,21,74,0.5,3.2,7.9,41939,518762.7,561770.3,23.17,90.18,5,2005.04
12128,dhaka division,2006,4,37,23.8,55,75,0.3,3.3,6.8,41939,518762.7,561770.3,23.17,90.18,5,2006.04
12129,dhaka division,2007,4,35.7,23.6,114,79,0.4,3.4,7.5,41939,518762.7,561770.3,23.17,90.18,5,2007.04
12130,dhaka division,2008,4,37,23.8,25,75,0.7,2.4,8.9,41939,518762.7,561770.3,23.17,90.18,5,2008.04
12131,dhaka division,2009,4,38,24.9,63,79,1.5,2.4,8,41939,518762.7,561770.3,23.17,90.18,5,2009.04
12132,dhaka division,2010,4,37.4,25.8,45,76,1.2,4.5,8.2,41939,518762.7,561770.3,23.17,90.18,5,2010.04
12133,dhaka division,2011,4,35.6,22.1,101,77,1.5,2.6,7.7,41939,518762.7,561770.3,23.17,90.18,5,2011.04
12134,dhaka division,2012,4,36.5,22.9,170,78,1.3,3.2,7.4,41939,518762.7,561770.3,23.17,90.18,5,2012.04
12135,dhaka division,2013,4,36.6,23.5,29,76,0.7,2.6,7.8,41939,518762.7,561770.3,23.17,90.18,5,2013.04
12136,dhaka division,1977,5,34.7,23.5,294,82,2.1,4.6,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1977.05
12137,dhaka division,1978,5,36,23.4,311,82,1.8,5.6,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1978.05
12138,dhaka division,1979,5,34.2,24.3,246,78,1.2,4.5,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1979.05
12139,dhaka division,1980,5,37,23.9,247,76,0.9,4.7,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1980.05
12140,dhaka division,1981,5,35,23.5,294,78,0.8,4.8,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1981.05
12141,dhaka division,1982,5,39,24.7,101,72,0.6,3.2,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1982.05
12142,dhaka division,1983,5,37.2,22.6,387,77,0.4,2.5,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1983.05
12143,dhaka division,1984,5,37.6,24.8,62,79,1.9,4.7,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1984.05
12144,dhaka division,1985,5,35,23.5,124,75,0.5,3.9,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1985.05
12145,dhaka division,1986,5,36.5,23.3,385,74,0.5,2.8,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1986.05
12146,dhaka division,1987,5,37.6,24.3,107,72,1.4,3.4,5.953846154,41939,518762.7,561770.3,23.17,90.18,5,1987.05
12147,dhaka division,1988,5,36.2,24.4,412,78,1.6,4.8,5.1,41939,518762.7,561770.3,23.17,90.18,5,1988.05
12148,dhaka division,1989,5,38,25.4,147,72,1.7,4.5,5.5,41939,518762.7,561770.3,23.17,90.18,5,1989.05
12149,dhaka division,1990,5,35.8,24.4,214,76,1.3,5,5.5,41939,518762.7,561770.3,23.17,90.18,5,1990.05
12150,dhaka division,1991,5,34.9,24.2,307,80,3,6,3.9,41939,518762.7,561770.3,23.17,90.18,5,1991.05
12151,dhaka division,1992,5,36.6,23.7,231,74,1.6,4.2,6.4,41939,518762.7,561770.3,23.17,90.18,5,1992.05
12152,dhaka division,1993,5,35.2,23.4,345,78,1.6,5.2,5.5,41939,518762.7,561770.3,23.17,90.18,5,1993.05
12153,dhaka division,1994,5,36.4,24.7,306,79,1.5,4.7,5.4,41939,518762.7,561770.3,23.17,90.18,5,1994.05
12154,dhaka division,1995,5,37.6,26.2,213,78,1.4,4.7,4.5,41939,518762.7,561770.3,23.17,90.18,5,1995.05
12155,dhaka division,1996,5,36.9,25.3,241,80,1.4,4.6,6.5,41939,518762.7,561770.3,23.17,90.18,5,1996.05
12156,dhaka division,1997,5,36.3,24.4,240,82,0.9,4.2,6.5,41939,518762.7,561770.3,23.17,90.18,5,1997.05
12157,dhaka division,1998,5,37,25.7,221,83,0.7,4.7,5.6,41939,518762.7,561770.3,23.17,90.18,5,1998.05
12158,dhaka division,1999,5,34.4,25.3,236,84,1,4.6,5.1,41939,518762.7,561770.3,23.17,90.18,5,1999.05
12159,dhaka division,2000,5,37,24.6,341,83,0.6,5.2,5,41939,518762.7,561770.3,23.17,90.18,5,2000.05
12160,dhaka division,2001,5,35.6,24,552,85,0.7,4.4,6.2,41939,518762.7,561770.3,23.17,90.18,5,2001.05
12161,dhaka division,2002,5,37,24.6,193,83,1.1,4.4,6.1,41939,518762.7,561770.3,23.17,90.18,5,2002.05
12162,dhaka division,2003,5,36.8,25.5,66,80,0.7,3.6,7.1,41939,518762.7,561770.3,23.17,90.18,5,2003.05
12163,dhaka division,2004,5,38.3,25.8,96,76,0.8,3.6,6.3,41939,518762.7,561770.3,23.17,90.18,5,2004.05
12164,dhaka division,2005,5,36.7,24.8,114,79,0.5,3.8,6.8,41939,518762.7,561770.3,23.17,90.18,5,2005.05
12165,dhaka division,2006,5,37,25.2,237,80,0.3,4.4,5.8,41939,518762.7,561770.3,23.17,90.18,5,2006.05
12166,dhaka division,2007,5,37.5,25.7,56,79,0.5,3.6,7.6,41939,518762.7,561770.3,23.17,90.18,5,2007.05
12167,dhaka division,2008,5,37.5,25,146,80,0.5,4.1,7.4,41939,518762.7,561770.3,23.17,90.18,5,2008.05
12168,dhaka division,2009,5,37.2,24.8,226,80,1.3,4.4,7.5,41939,518762.7,561770.3,23.17,90.18,5,2009.05
12169,dhaka division,2010,5,36.7,25.1,167,80,0.6,4.7,6.6,41939,518762.7,561770.3,23.17,90.18,5,2010.05
12170,dhaka division,2011,5,36.1,24.4,169,83,1.6,3.9,6.7,41939,518762.7,561770.3,23.17,90.18,5,2011.05
12171,dhaka division,2012,5,36.6,25.1,110,80,1.3,2.7,6.6,41939,518762.7,561770.3,23.17,90.18,5,2012.05
12172,dhaka division,2013,5,37.3,24.1,751,86,0.9,6,3.6,41939,518762.7,561770.3,23.17,90.18,5,2013.05
12173,dhaka division,1977,6,34,24.8,528,88,1.6,5.9,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1977.06
12174,dhaka division,1978,6,34,25.1,332,88,1.2,5.9,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1978.06
12175,dhaka division,1979,6,34.1,25.7,377,84,1.2,5.7,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1979.06
12176,dhaka division,1980,6,34,26.2,231,85,0.9,6.5,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1980.06
12177,dhaka division,1981,6,36,25.7,207,84,0.8,5.7,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1981.06
12178,dhaka division,1982,6,36.5,25.3,457,85,0.7,6.6,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1982.06
12179,dhaka division,1983,6,37.8,24.8,282,84,0.5,2.6,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1983.06
12180,dhaka division,1984,6,35.6,26,581,84,0.8,5.9,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1984.06
12181,dhaka division,1985,6,36.4,25.6,799,82,1,5.4,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1985.06
12182,dhaka division,1986,6,37,25.9,199,80,0.5,4.6,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1986.06
12183,dhaka division,1987,6,36.7,25.9,268,80,1.3,5.2,3.838461538,41939,518762.7,561770.3,23.17,90.18,5,1987.06
12184,dhaka division,1988,6,36.4,25.8,550,83,1.3,5.5,3.8,41939,518762.7,561770.3,23.17,90.18,5,1988.06
12185,dhaka division,1989,6,36.2,25.5,246,80,1.6,5.8,3.6,41939,518762.7,561770.3,23.17,90.18,5,1989.06
12186,dhaka division,1990,6,35,26,276,82,2.1,6.6,3.6,41939,518762.7,561770.3,23.17,90.18,5,1990.06
12187,dhaka division,1991,6,34.8,25.3,541,85,1.8,6.8,2.4,41939,518762.7,561770.3,23.17,90.18,5,1991.06
12188,dhaka division,1992,6,36.2,25.8,263,79,1.6,5.2,4.2,41939,518762.7,561770.3,23.17,90.18,5,1992.06
12189,dhaka division,1993,6,34.8,25.2,370,82,1.8,6.4,3.8,41939,518762.7,561770.3,23.17,90.18,5,1993.06
12190,dhaka division,1994,6,35.1,26,399,84,1.9,6.6,2.6,41939,518762.7,561770.3,23.17,90.18,5,1994.06
12191,dhaka division,1995,6,35.5,26.5,601,84,1,5.9,2.4,41939,518762.7,561770.3,23.17,90.18,5,1995.06
12192,dhaka division,1996,6,35.6,25.5,604,86,0.9,5.4,4.1,41939,518762.7,561770.3,23.17,90.18,5,1996.06
12193,dhaka division,1997,6,35.8,25.7,257,86,1,5.6,4.5,41939,518762.7,561770.3,23.17,90.18,5,1997.06
12194,dhaka division,1998,6,35.7,27.3,146,85,1.2,5,4.7,41939,518762.7,561770.3,23.17,90.18,5,1998.06
12195,dhaka division,1999,6,34.3,26.2,314,87,0.9,5.9,4.2,41939,518762.7,561770.3,23.17,90.18,5,1999.06
12196,dhaka division,2000,6,35.8,26.2,182,86,0.6,5.8,3.3,41939,518762.7,561770.3,23.17,90.18,5,2000.06
12197,dhaka division,2001,6,34.6,25.7,625,90,1,6,3,41939,518762.7,561770.3,23.17,90.18,5,2001.06
12198,dhaka division,2002,6,35,25.7,528,87,1,5.1,3.5,41939,518762.7,561770.3,23.17,90.18,5,2002.06
12199,dhaka division,2003,6,37,26,434,86,0.9,5.8,3.1,41939,518762.7,561770.3,23.17,90.18,5,2003.06
12200,dhaka division,2004,6,36,25.7,467,86,0.5,5.3,3.2,41939,518762.7,561770.3,23.17,90.18,5,2004.06
12201,dhaka division,2005,6,37,26.8,183,84,0.2,5,4.3,41939,518762.7,561770.3,23.17,90.18,5,2005.06
12202,dhaka division,2006,6,36.2,26.7,254,86,0.2,5.9,3.9,41939,518762.7,561770.3,23.17,90.18,5,2006.06
12203,dhaka division,2007,6,39.5,25.9,378,86,0.4,5.8,4,41939,518762.7,561770.3,23.17,90.18,5,2007.06
12204,dhaka division,2008,6,35.5,26.1,221,88,0.9,5.8,3.3,41939,518762.7,561770.3,23.17,90.18,5,2008.06
12205,dhaka division,2009,6,37,26.3,180,82,1.1,4.7,6.6,41939,518762.7,561770.3,23.17,90.18,5,2009.06
12206,dhaka division,2010,6,36.1,25.9,300,87,0.8,6.1,4.2,41939,518762.7,561770.3,23.17,90.18,5,2010.06
12207,dhaka division,2011,6,36.2,26,408,87,1.3,5.6,4,41939,518762.7,561770.3,23.17,90.18,5,2011.06
12208,dhaka division,2012,6,36.3,26.4,144,85,1.2,5.1,4,41939,518762.7,561770.3,23.17,90.18,5,2012.06
12209,dhaka division,2013,6,36,26.4,199,84,0.3,4.7,5.5,41939,518762.7,561770.3,23.17,90.18,5,2013.06
12210,dhaka division,1977,7,34,25.6,436,89,2,6.2,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1977.07
12211,dhaka division,1978,7,33.6,23.9,387,88,1.1,6.2,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1978.07
12212,dhaka division,1979,7,32.3,25.8,350,86,1.2,6.1,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1979.07
12213,dhaka division,1980,7,34,26,381,87,0.8,5.6,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1980.07
12214,dhaka division,1981,7,33.5,25.1,434,86,0.6,6.2,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1981.07
12215,dhaka division,1982,7,34.5,26.1,240,84,0.8,5.2,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1982.07
12216,dhaka division,1983,7,34,24.9,315,87,0.5,3.5,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1983.07
12217,dhaka division,1984,7,33.5,25.4,269,82,1,5.4,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1984.07
12218,dhaka division,1985,7,34.5,25.3,376,83,1.2,6,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1985.07
12219,dhaka division,1986,7,35,25.4,531,84,0.5,6.5,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1986.07
12220,dhaka division,1987,7,34.8,25.8,252,87,1.3,7,3.661538462,41939,518762.7,561770.3,23.17,90.18,5,1987.07
12221,dhaka division,1988,7,34.4,25.8,241,83,1.5,5.9,3.5,41939,518762.7,561770.3,23.17,90.18,5,1988.07
12222,dhaka division,1989,7,35.6,25.9,237,82,1.8,5.8,3.2,41939,518762.7,561770.3,23.17,90.18,5,1989.07
12223,dhaka division,1990,7,34,25.9,425,85,1.3,6.7,3.2,41939,518762.7,561770.3,23.17,90.18,5,1990.07
12224,dhaka division,1991,7,34.6,26.1,337,84,2.5,6.7,3.6,41939,518762.7,561770.3,23.17,90.18,5,1991.07
12225,dhaka division,1992,7,34.2,25.4,297,85,1.4,6.8,2.9,41939,518762.7,561770.3,23.17,90.18,5,1992.07
12226,dhaka division,1993,7,34.7,25.8,405,85,1.9,6.8,2.8,41939,518762.7,561770.3,23.17,90.18,5,1993.07
12227,dhaka division,1994,7,34,26.2,262,86,1.9,7,3.7,41939,518762.7,561770.3,23.17,90.18,5,1994.07
12228,dhaka division,1995,7,34,26.1,346,86,1.7,6.8,2.8,41939,518762.7,561770.3,23.17,90.18,5,1995.07
12229,dhaka division,1996,7,34.5,26.3,224,87,1.3,5.9,2.8,41939,518762.7,561770.3,23.17,90.18,5,1996.07
12230,dhaka division,1997,7,34.8,26.2,344,88,1,6.2,3.4,41939,518762.7,561770.3,23.17,90.18,5,1997.07
12231,dhaka division,1998,7,34.4,26.5,607,89,1,6.6,2.2,41939,518762.7,561770.3,23.17,90.18,5,1998.07
12232,dhaka division,1999,7,34.8,25.9,592,88,0.9,6.4,2.9,41939,518762.7,561770.3,23.17,90.18,5,1999.07
12233,dhaka division,2000,7,35.6,26.4,259,87,0.6,5.8,3.8,41939,518762.7,561770.3,23.17,90.18,5,2000.07
12234,dhaka division,2001,7,33.3,26.3,422,90,1,6.3,3.9,41939,518762.7,561770.3,23.17,90.18,5,2001.07
12235,dhaka division,2002,7,36,26,553,89,0.8,6.3,3.1,41939,518762.7,561770.3,23.17,90.18,5,2002.07
12236,dhaka division,2003,7,34.6,26.9,283,86,1.1,4.9,4.3,41939,518762.7,561770.3,23.17,90.18,5,2003.07
12237,dhaka division,2004,7,35,26.5,204,86,0.9,6,4,41939,518762.7,561770.3,23.17,90.18,5,2004.07
12238,dhaka division,2005,7,34,26.2,556,88,0.2,6,4.3,41939,518762.7,561770.3,23.17,90.18,5,2005.07
12239,dhaka division,2006,7,34.6,26.7,223,87,0.6,6.2,3.9,41939,518762.7,561770.3,23.17,90.18,5,2006.07
